post,visa_class,issuances,year,month,source_file,date,country
Lagos,F1,95,2023,10,2023_10_post.xlsx,2023-10-01,Nigeria
Lagos,J1,19,2023,10,2023_10_post.xlsx,2023-10-01,Nigeria
Lagos,M1,3,2023,10,2023_10_post.xlsx,2023-10-01,Nigeria
Libreville,F1,9,2023,10,2023_10_post.xlsx,2023-10-01,
Libreville,J1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Lilongwe,F1,13,2023,10,2023_10_post.xlsx,2023-10-01,
Lilongwe,J1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Lima,F1,103,2023,10,2023_10_post.xlsx,2023-10-01,Peru
Lima,J1,3699,2023,10,2023_10_post.xlsx,2023-10-01,Peru
Lima,M1,2,2023,10,2023_10_post.xlsx,2023-10-01,Peru
Lisbon,F1,23,2023,10,2023_10_post.xlsx,2023-10-01,
Lisbon,J1,42,2023,10,2023_10_post.xlsx,2023-10-01,
Ljubljana,F1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Ljubljana,J1,14,2023,10,2023_10_post.xlsx,2023-10-01,
Lome,F1,10,2023,10,2023_10_post.xlsx,2023-10-01,
Lome,J1,3,2023,10,2023_10_post.xlsx,2023-10-01,
London,F1,96,2023,10,2023_10_post.xlsx,2023-10-01,United Kingdom
London,J1,150,2023,10,2023_10_post.xlsx,2023-10-01,United Kingdom
London,M1,18,2023,10,2023_10_post.xlsx,2023-10-01,United Kingdom
Luanda,F1,19,2023,10,2023_10_post.xlsx,2023-10-01,
Luanda,J1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Lusaka,F1,14,2023,10,2023_10_post.xlsx,2023-10-01,
Lusaka,J1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Lusaka,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Luxembourg,F1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Luxembourg,J1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Madrid,F1,48,2023,10,2023_10_post.xlsx,2023-10-01,Spain
Madrid,J1,120,2023,10,2023_10_post.xlsx,2023-10-01,Spain
Madrid,M1,7,2023,10,2023_10_post.xlsx,2023-10-01,Spain
Malabo,F1,16,2023,10,2023_10_post.xlsx,2023-10-01,
Managua,F1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Managua,J1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Manama,F1,11,2023,10,2023_10_post.xlsx,2023-10-01,
Manama,J1,5,2023,10,2023_10_post.xlsx,2023-10-01,
Manila,F1,38,2023,10,2023_10_post.xlsx,2023-10-01,Philippines
Manila,J1,316,2023,10,2023_10_post.xlsx,2023-10-01,Philippines
Manila,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,Philippines
Maputo,F1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Maputo,J1,7,2023,10,2023_10_post.xlsx,2023-10-01,
Maputo,M1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Maseru,J1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Matamoros,F1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Mbabane,F1,11,2023,10,2023_10_post.xlsx,2023-10-01,
Mbabane,J1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Melbourne,F1,20,2023,10,2023_10_post.xlsx,2023-10-01,Australia
Melbourne,J1,42,2023,10,2023_10_post.xlsx,2023-10-01,Australia
Melbourne,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,Australia
Merida,F1,7,2023,10,2023_10_post.xlsx,2023-10-01,
Merida,J1,21,2023,10,2023_10_post.xlsx,2023-10-01,
Merida,M1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Mexico City,F1,67,2023,10,2023_10_post.xlsx,2023-10-01,Mexico
Mexico City,J1,152,2023,10,2023_10_post.xlsx,2023-10-01,Mexico
Mexico City,M1,20,2023,10,2023_10_post.xlsx,2023-10-01,Mexico
Milan,F1,72,2023,10,2023_10_post.xlsx,2023-10-01,Italy
Milan,J1,152,2023,10,2023_10_post.xlsx,2023-10-01,Italy
Milan,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,Italy
Monrovia,F1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Monterrey,F1,45,2023,10,2023_10_post.xlsx,2023-10-01,Mexico
Monterrey,J1,46,2023,10,2023_10_post.xlsx,2023-10-01,Mexico
Monterrey,M1,12,2023,10,2023_10_post.xlsx,2023-10-01,Mexico
Montevideo,F1,8,2023,10,2023_10_post.xlsx,2023-10-01,
Montevideo,J1,66,2023,10,2023_10_post.xlsx,2023-10-01,
Mumbai,F1,112,2023,10,2023_10_post.xlsx,2023-10-01,India
Mumbai,J1,140,2023,10,2023_10_post.xlsx,2023-10-01,India
Mumbai,M1,8,2023,10,2023_10_post.xlsx,2023-10-01,India
Munich,F1,41,2023,10,2023_10_post.xlsx,2023-10-01,Germany
Munich,J1,103,2023,10,2023_10_post.xlsx,2023-10-01,Germany
Munich,M1,2,2023,10,2023_10_post.xlsx,2023-10-01,Germany
Muscat,F1,52,2023,10,2023_10_post.xlsx,2023-10-01,
Muscat,J1,5,2023,10,2023_10_post.xlsx,2023-10-01,
N`Djamena,F1,3,2023,10,2023_10_post.xlsx,2023-10-01,
N`Djamena,J1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Naha,J1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Nairobi,F1,50,2023,10,2023_10_post.xlsx,2023-10-01,Kenya
Nairobi,J1,22,2023,10,2023_10_post.xlsx,2023-10-01,Kenya
Nairobi,M1,3,2023,10,2023_10_post.xlsx,2023-10-01,Kenya
Naples,F1,11,2023,10,2023_10_post.xlsx,2023-10-01,
Naples,J1,36,2023,10,2023_10_post.xlsx,2023-10-01,
Nassau,F1,28,2023,10,2023_10_post.xlsx,2023-10-01,
Nassau,J1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Nassau,M1,4,2023,10,2023_10_post.xlsx,2023-10-01,
New Delhi,F1,183,2023,10,2023_10_post.xlsx,2023-10-01,India
New Delhi,J1,229,2023,10,2023_10_post.xlsx,2023-10-01,India
New Delhi,M1,3,2023,10,2023_10_post.xlsx,2023-10-01,India
Niamey,J1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Nicosia,F1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Nicosia,J1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Nogales,F1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Nogales,J1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Nouakchott,F1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Nouakchott,J1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Nuevo Laredo,F1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Osaka/Kobe,F1,47,2023,10,2023_10_post.xlsx,2023-10-01,Japan
Osaka/Kobe,J1,70,2023,10,2023_10_post.xlsx,2023-10-01,Japan
Osaka/Kobe,M1,3,2023,10,2023_10_post.xlsx,2023-10-01,Japan
Oslo,F1,18,2023,10,2023_10_post.xlsx,2023-10-01,Norway
Oslo,J1,19,2023,10,2023_10_post.xlsx,2023-10-01,Norway
Oslo,M1,7,2023,10,2023_10_post.xlsx,2023-10-01,Norway
Ottawa,F1,28,2023,10,2023_10_post.xlsx,2023-10-01,
Ottawa,J1,10,2023,10,2023_10_post.xlsx,2023-10-01,
Ouagadougou,F1,7,2023,10,2023_10_post.xlsx,2023-10-01,
Ouagadougou,J1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Panama City,F1,48,2023,10,2023_10_post.xlsx,2023-10-01,
Panama City,J1,11,2023,10,2023_10_post.xlsx,2023-10-01,
Panama City,M1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Paramaribo,F1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Paramaribo,J1,5,2023,10,2023_10_post.xlsx,2023-10-01,
Paris,F1,267,2023,10,2023_10_post.xlsx,2023-10-01,France
Paris,J1,591,2023,10,2023_10_post.xlsx,2023-10-01,France
Paris,M1,8,2023,10,2023_10_post.xlsx,2023-10-01,France
Perth,F1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Perth,J1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Perth,M1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Phnom Penh,F1,27,2023,10,2023_10_post.xlsx,2023-10-01,
Phnom Penh,J1,11,2023,10,2023_10_post.xlsx,2023-10-01,
Podgorica,F1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Podgorica,J1,5,2023,10,2023_10_post.xlsx,2023-10-01,
Port Louis,F1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Port Louis,J1,9,2023,10,2023_10_post.xlsx,2023-10-01,
Port Moresby,J1,8,2023,10,2023_10_post.xlsx,2023-10-01,
Port of Spain,F1,14,2023,10,2023_10_post.xlsx,2023-10-01,
Port of Spain,J1,5,2023,10,2023_10_post.xlsx,2023-10-01,
Port of Spain,M1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Porto Alegre,F1,29,2023,10,2023_10_post.xlsx,2023-10-01,Brazil
Porto Alegre,J1,277,2023,10,2023_10_post.xlsx,2023-10-01,Brazil
Porto Alegre,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,Brazil
Prague,F1,14,2023,10,2023_10_post.xlsx,2023-10-01,Czech Republic
Prague,J1,47,2023,10,2023_10_post.xlsx,2023-10-01,Czech Republic
Pristina,F1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Pristina,J1,6,2023,10,2023_10_post.xlsx,2023-10-01,
Quebec,F1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Quebec,J1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Quito,F1,35,2023,10,2023_10_post.xlsx,2023-10-01,Ecuador
Quito,J1,72,2023,10,2023_10_post.xlsx,2023-10-01,Ecuador
Quito,M1,2,2023,10,2023_10_post.xlsx,2023-10-01,Ecuador
Rangoon,F1,189,2023,10,2023_10_post.xlsx,2023-10-01,
Rangoon,J1,8,2023,10,2023_10_post.xlsx,2023-10-01,
Recife,F1,11,2023,10,2023_10_post.xlsx,2023-10-01,
Recife,J1,79,2023,10,2023_10_post.xlsx,2023-10-01,
Recife,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Reykjavik,F1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Reykjavik,J1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Riga,F1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Riga,J1,8,2023,10,2023_10_post.xlsx,2023-10-01,
Riga,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Rio de Janeiro,F1,113,2023,10,2023_10_post.xlsx,2023-10-01,Brazil
Rio de Janeiro,J1,253,2023,10,2023_10_post.xlsx,2023-10-01,Brazil
Rio de Janeiro,M1,2,2023,10,2023_10_post.xlsx,2023-10-01,Brazil
Riyadh,F1,110,2023,10,2023_10_post.xlsx,2023-10-01,Saudi Arabia
Riyadh,J1,17,2023,10,2023_10_post.xlsx,2023-10-01,Saudi Arabia
Riyadh,M1,16,2023,10,2023_10_post.xlsx,2023-10-01,Saudi Arabia
Rome,F1,40,2023,10,2023_10_post.xlsx,2023-10-01,Italy
Rome,J1,58,2023,10,2023_10_post.xlsx,2023-10-01,Italy
Rome,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,Italy
San Jose,F1,23,2023,10,2023_10_post.xlsx,2023-10-01,
San Jose,J1,327,2023,10,2023_10_post.xlsx,2023-10-01,
San Jose,M1,2,2023,10,2023_10_post.xlsx,2023-10-01,
San Salvador,F1,13,2023,10,2023_10_post.xlsx,2023-10-01,
San Salvador,J1,12,2023,10,2023_10_post.xlsx,2023-10-01,
San Salvador,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Santiago,F1,67,2023,10,2023_10_post.xlsx,2023-10-01,Chile
Santiago,J1,647,2023,10,2023_10_post.xlsx,2023-10-01,Chile
Santo Domingo,F1,57,2023,10,2023_10_post.xlsx,2023-10-01,Dominican Republic
Santo Domingo,J1,54,2023,10,2023_10_post.xlsx,2023-10-01,Dominican Republic
Santo Domingo,M1,2,2023,10,2023_10_post.xlsx,2023-10-01,Dominican Republic
Sao Paulo,F1,148,2023,10,2023_10_post.xlsx,2023-10-01,Brazil
Sao Paulo,J1,780,2023,10,2023_10_post.xlsx,2023-10-01,Brazil
Sao Paulo,M1,4,2023,10,2023_10_post.xlsx,2023-10-01,Brazil
Sarajevo,F1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Sarajevo,J1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Seoul,F1,332,2023,10,2023_10_post.xlsx,2023-10-01,South Korea
Seoul,J1,431,2023,10,2023_10_post.xlsx,2023-10-01,South Korea
Seoul,M1,11,2023,10,2023_10_post.xlsx,2023-10-01,South Korea
Shanghai,F1,413,2023,10,2023_10_post.xlsx,2023-10-01,China
Shanghai,J1,216,2023,10,2023_10_post.xlsx,2023-10-01,China
Shenyang,F1,77,2023,10,2023_10_post.xlsx,2023-10-01,China
Shenyang,J1,49,2023,10,2023_10_post.xlsx,2023-10-01,China
Shenyang,M1,10,2023,10,2023_10_post.xlsx,2023-10-01,China
Singapore,F1,84,2023,10,2023_10_post.xlsx,2023-10-01,Singapore
Singapore,J1,54,2023,10,2023_10_post.xlsx,2023-10-01,Singapore
Singapore,M1,5,2023,10,2023_10_post.xlsx,2023-10-01,Singapore
Skopje,F1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Skopje,J1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Sofia,J1,3,2023,10,2023_10_post.xlsx,2023-10-01,Bulgaria
Stockholm,F1,40,2023,10,2023_10_post.xlsx,2023-10-01,Sweden
Stockholm,J1,49,2023,10,2023_10_post.xlsx,2023-10-01,Sweden
Surabaya,F1,7,2023,10,2023_10_post.xlsx,2023-10-01,
Surabaya,J1,40,2023,10,2023_10_post.xlsx,2023-10-01,
Surabaya,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Suva,J1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Sydney,F1,23,2023,10,2023_10_post.xlsx,2023-10-01,Australia
Sydney,J1,32,2023,10,2023_10_post.xlsx,2023-10-01,Australia
Sydney,M1,2,2023,10,2023_10_post.xlsx,2023-10-01,Australia
Tallinn,F1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Tallinn,J1,6,2023,10,2023_10_post.xlsx,2023-10-01,
Tashkent,F1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Tashkent,J1,7,2023,10,2023_10_post.xlsx,2023-10-01,
Tbilisi,F1,4,2023,10,2023_10_post.xlsx,2023-10-01,
Tbilisi,J1,28,2023,10,2023_10_post.xlsx,2023-10-01,
Tegucigalpa,F1,21,2023,10,2023_10_post.xlsx,2023-10-01,
Tegucigalpa,J1,22,2023,10,2023_10_post.xlsx,2023-10-01,
Tel Aviv,F1,15,2023,10,2023_10_post.xlsx,2023-10-01,Israel
Tel Aviv,J1,22,2023,10,2023_10_post.xlsx,2023-10-01,Israel
Tel Aviv,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,Israel
Tijuana,F1,12,2023,10,2023_10_post.xlsx,2023-10-01,
Tijuana,J1,12,2023,10,2023_10_post.xlsx,2023-10-01,
Tijuana,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Tirana,F1,10,2023,10,2023_10_post.xlsx,2023-10-01,
Tokyo,F1,109,2023,10,2023_10_post.xlsx,2023-10-01,Japan
Tokyo,J1,120,2023,10,2023_10_post.xlsx,2023-10-01,Japan
Tokyo,M1,5,2023,10,2023_10_post.xlsx,2023-10-01,Japan
Toronto,F1,28,2023,10,2023_10_post.xlsx,2023-10-01,Canada
Toronto,J1,15,2023,10,2023_10_post.xlsx,2023-10-01,Canada
Toronto,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,Canada
Tunis,F1,32,2023,10,2023_10_post.xlsx,2023-10-01,
Tunis,J1,12,2023,10,2023_10_post.xlsx,2023-10-01,
Ulaanbaatar,F1,6,2023,10,2023_10_post.xlsx,2023-10-01,Mongolia
Ulaanbaatar,J1,9,2023,10,2023_10_post.xlsx,2023-10-01,Mongolia
Ulaanbaatar,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,Mongolia
Vancouver,F1,97,2023,10,2023_10_post.xlsx,2023-10-01,Canada
Vancouver,J1,6,2023,10,2023_10_post.xlsx,2023-10-01,Canada
Vancouver,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,Canada
Vienna,F1,14,2023,10,2023_10_post.xlsx,2023-10-01,Austria
Vienna,J1,57,2023,10,2023_10_post.xlsx,2023-10-01,Austria
Vienna,M1,2,2023,10,2023_10_post.xlsx,2023-10-01,Austria
Vientiane,F1,9,2023,10,2023_10_post.xlsx,2023-10-01,
Vientiane,J1,5,2023,10,2023_10_post.xlsx,2023-10-01,
Vilnius,F1,6,2023,10,2023_10_post.xlsx,2023-10-01,
Vilnius,J1,3,2023,10,2023_10_post.xlsx,2023-10-01,
Warsaw,F1,8,2023,10,2023_10_post.xlsx,2023-10-01,Poland
Warsaw,J1,142,2023,10,2023_10_post.xlsx,2023-10-01,Poland
Warsaw,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,Poland
Windhoek,F1,2,2023,10,2023_10_post.xlsx,2023-10-01,
Windhoek,J1,1,2023,10,2023_10_post.xlsx,2023-10-01,
Wuhan,F1,11,2023,10,2023_10_post.xlsx,2023-10-01,China
Wuhan,J1,4,2023,10,2023_10_post.xlsx,2023-10-01,China
Yaounde,F1,35,2023,10,2023_10_post.xlsx,2023-10-01,
Yaounde,J1,8,2023,10,2023_10_post.xlsx,2023-10-01,
Yerevan,F1,126,2023,10,2023_10_post.xlsx,2023-10-01,Armenia
Yerevan,J1,6,2023,10,2023_10_post.xlsx,2023-10-01,Armenia
Yerevan,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,Armenia
Zagreb,J1,6,2023,10,2023_10_post.xlsx,2023-10-01,Croatia
Zagreb,M1,1,2023,10,2023_10_post.xlsx,2023-10-01,Croatia
Abidjan,F1,46,2023,11,2023_11_post..xlsx,2023-11-01,
Abidjan,J1,1,2023,11,2023_11_post..xlsx,2023-11-01,
Abu Dhabi,F1,383,2023,11,2023_11_post..xlsx,2023-11-01,United Arab Emirates
Abu Dhabi,J1,18,2023,11,2023_11_post..xlsx,2023-11-01,United Arab Emirates
Abu Dhabi,M1,1,2023,11,2023_11_post..xlsx,2023-11-01,United Arab Emirates
Abuja,F1,239,2023,11,2023_11_post..xlsx,2023-11-01,Nigeria
Abuja,J1,13,2023,11,2023_11_post..xlsx,2023-11-01,Nigeria
Abuja,M1,4,2023,11,2023_11_post..xlsx,2023-11-01,Nigeria
Accra,F1,100,2023,11,2023_11_post..xlsx,2023-11-01,Ghana
Accra,J1,15,2023,11,2023_11_post..xlsx,2023-11-01,Ghana
Addis Ababa,F1,62,2023,11,2023_11_post..xlsx,2023-11-01,
Addis Ababa,J1,6,2023,11,2023_11_post..xlsx,2023-11-01,
AIT Taipei,F1,254,2023,11,2023_11_post..xlsx,2023-11-01,Taiwan
AIT Taipei,J1,95,2023,11,2023_11_post..xlsx,2023-11-01,Taiwan
AIT Taipei,M1,19,2023,11,2023_11_post..xlsx,2023-11-01,Taiwan
Algiers,F1,65,2023,11,2023_11_post..xlsx,2023-11-01,
Algiers,J1,21,2023,11,2023_11_post..xlsx,2023-11-01,
Almaty,F1,26,2023,11,2023_11_post..xlsx,2023-11-01,Kazakhstan
Almaty,J1,12,2023,11,2023_11_post..xlsx,2023-11-01,Kazakhstan
Amman,F1,44,2023,11,2023_11_post..xlsx,2023-11-01,
Amman,J1,25,2023,11,2023_11_post..xlsx,2023-11-01,
Amsterdam,F1,66,2023,11,2023_11_post..xlsx,2023-11-01,Netherlands
Amsterdam,J1,105,2023,11,2023_11_post..xlsx,2023-11-01,Netherlands
Amsterdam,M1,2,2023,11,2023_11_post..xlsx,2023-11-01,Netherlands
Ankara,F1,117,2023,11,2023_11_post..xlsx,2023-11-01,Turkey
Ankara,J1,106,2023,11,2023_11_post..xlsx,2023-11-01,Turkey
Antananarivo,F1,35,2023,11,2023_11_post..xlsx,2023-11-01,
Antananarivo,J1,9,2023,11,2023_11_post..xlsx,2023-11-01,
Apia,J1,2,2023,11,2023_11_post..xlsx,2023-11-01,
Ashgabat,F1,30,2023,11,2023_11_post..xlsx,2023-11-01,
Astana,F1,35,2023,11,2023_11_post..xlsx,2023-11-01,Kazakhstan
Astana,J1,11,2023,11,2023_11_post..xlsx,2023-11-01,Kazakhstan
Astana,M1,1,2023,11,2023_11_post..xlsx,2023-11-01,Kazakhstan
Asuncion,F1,18,2023,11,2023_11_post..xlsx,2023-11-01,
Asuncion,J1,388,2023,11,2023_11_post..xlsx,2023-11-01,
Athens,F1,14,2023,11,2023_11_post..xlsx,2023-11-01,
Athens,J1,21,2023,11,2023_11_post..xlsx,2023-11-01,
Athens,M1,1,2023,11,2023_11_post..xlsx,2023-11-01,
Auckland,F1,18,2023,11,2023_11_post..xlsx,2023-11-01,New Zealand
Auckland,J1,80,2023,11,2023_11_post..xlsx,2023-11-01,New Zealand
Baghdad,F1,3,2023,11,2023_11_post..xlsx,2023-11-01,
Baghdad,J1,3,2023,11,2023_11_post..xlsx,2023-11-01,
Baghdad,M1,2,2023,11,2023_11_post..xlsx,2023-11-01,
Baku,F1,32,2023,11,2023_11_post..xlsx,2023-11-01,
Baku,J1,10,2023,11,2023_11_post..xlsx,2023-11-01,
Bamako,F1,3,2023,11,2023_11_post..xlsx,2023-11-01,
Bamako,J1,3,2023,11,2023_11_post..xlsx,2023-11-01,
Bandar Seri Begawan,F1,10,2023,11,2023_11_post..xlsx,2023-11-01,
Bangkok,F1,307,2023,11,2023_11_post..xlsx,2023-11-01,Thailand
Bangkok,J1,107,2023,11,2023_11_post..xlsx,2023-11-01,Thailand
Bangkok,M1,4,2023,11,2023_11_post..xlsx,2023-11-01,Thailand
Banjul,F1,11,2023,11,2023_11_post..xlsx,2023-11-01,
Beijing,F1,551,2023,11,2023_11_post..xlsx,2023-11-01,China
Beijing,J1,119,2023,11,2023_11_post..xlsx,2023-11-01,China
Beirut,F1,1,2023,11,2023_11_post..xlsx,2023-11-01,
Beirut,J1,14,2023,11,2023_11_post..xlsx,2023-11-01,
Belfast,F1,32,2023,11,2023_11_post..xlsx,2023-11-01,United Kingdom
Belfast,J1,26,2023,11,2023_11_post..xlsx,2023-11-01,United Kingdom
Belgrade,F1,32,2023,11,2023_11_post..xlsx,2023-11-01,Serbia
Belgrade,J1,13,2023,11,2023_11_post..xlsx,2023-11-01,Serbia
Belmopan,F1,6,2023,11,2023_11_post..xlsx,2023-11-01,
Berlin,F1,69,2023,11,2023_11_post..xlsx,2023-11-01,Germany
Berlin,J1,178,2023,11,2023_11_post..xlsx,2023-11-01,Germany
Berlin,M1,3,2023,11,2023_11_post..xlsx,2023-11-01,Germany
Bern,F1,97,2023,11,2023_11_post..xlsx,2023-11-01,Switzerland
Bern,J1,114,2023,11,2023_11_post..xlsx,2023-11-01,Switzerland
Bern,M1,4,2023,11,2023_11_post..xlsx,2023-11-01,Switzerland
Bishkek,F1,37,2023,11,2023_11_post..xlsx,2023-11-01,
Bishkek,J1,2,2023,11,2023_11_post..xlsx,2023-11-01,
Bogota,F1,240,2023,11,2023_11_post..xlsx,2023-11-01,Colombia
Bogota,J1,415,2023,11,2023_11_post..xlsx,2023-11-01,Colombia
Bogota,M1,8,2023,11,2023_11_post..xlsx,2023-11-01,Colombia
Brasilia,F1,48,2023,11,2023_11_post..xlsx,2023-11-01,Brazil
Brasilia,J1,120,2023,11,2023_11_post..xlsx,2023-11-01,Brazil
Brasilia,M1,4,2023,11,2023_11_post..xlsx,2023-11-01,Brazil
Bratislava,F1,6,2023,11,2023_11_post..xlsx,2023-11-01,Slovakia
Bratislava,J1,7,2023,11,2023_11_post..xlsx,2023-11-01,Slovakia
Brazzaville,F1,4,2023,11,2023_11_post..xlsx,2023-11-01,
Bridgetown,F1,35,2023,11,2023_11_post..xlsx,2023-11-01,
Bridgetown,J1,4,2023,11,2023_11_post..xlsx,2023-11-01,
Bridgetown,M1,1,2023,11,2023_11_post..xlsx,2023-11-01,
Brussels,F1,36,2023,11,2023_11_post..xlsx,2023-11-01,Belgium
Brussels,J1,67,2023,11,2023_11_post..xlsx,2023-11-01,Belgium
Brussels,M1,9,2023,11,2023_11_post..xlsx,2023-11-01,Belgium
Bucharest,F1,16,2023,11,2023_11_post..xlsx,2023-11-01,Romania
Bucharest,J1,17,2023,11,2023_11_post..xlsx,2023-11-01,Romania
Bucharest,M1,1,2023,11,2023_11_post..xlsx,2023-11-01,Romania
Budapest,F1,20,2023,11,2023_11_post..xlsx,2023-11-01,Hungary
Budapest,J1,47,2023,11,2023_11_post..xlsx,2023-11-01,Hungary
Budapest,M1,3,2023,11,2023_11_post..xlsx,2023-11-01,Hungary
Buenos Aires,F1,127,2023,11,2023_11_post..xlsx,2023-11-01,Argentina
Buenos Aires,J1,2017,2023,11,2023_11_post..xlsx,2023-11-01,Argentina
Buenos Aires,M1,2,2023,11,2023_11_post..xlsx,2023-11-01,Argentina
Bujumbura,F1,6,2023,11,2023_11_post..xlsx,2023-11-01,
Cairo,F1,50,2023,11,2023_11_post..xlsx,2023-11-01,Egypt
Cairo,J1,31,2023,11,2023_11_post..xlsx,2023-11-01,Egypt
Cairo,M1,2,2023,11,2023_11_post..xlsx,2023-11-01,Egypt
Calgary,F1,14,2023,11,2023_11_post..xlsx,2023-11-01,
Calgary,J1,1,2023,11,2023_11_post..xlsx,2023-11-01,
Cape Town,F1,24,2023,11,2023_11_post..xlsx,2023-11-01,
Cape Town,J1,116,2023,11,2023_11_post..xlsx,2023-11-01,
Cape Town,M1,2,2023,11,2023_11_post..xlsx,2023-11-01,
Casablanca,F1,59,2023,11,2023_11_post..xlsx,2023-11-01,
Casablanca,J1,27,2023,11,2023_11_post..xlsx,2023-11-01,
Chennai,F1,1385,2023,11,2023_11_post..xlsx,2023-11-01,India
Chennai,J1,259,2023,11,2023_11_post..xlsx,2023-11-01,India
Chennai,M1,6,2023,11,2023_11_post..xlsx,2023-11-01,India
Chiang Mai,F1,4,2023,11,2023_11_post..xlsx,2023-11-01,
Chiang Mai,J1,10,2023,11,2023_11_post..xlsx,2023-11-01,
Chisinau,F1,1,2023,11,2023_11_post..xlsx,2023-11-01,
Chisinau,J1,3,2023,11,2023_11_post..xlsx,2023-11-01,
Ciudad Juarez,F1,29,2023,11,2023_11_post..xlsx,2023-11-01,
Ciudad Juarez,J1,17,2023,11,2023_11_post..xlsx,2023-11-01,
Colombo,F1,44,2023,11,2023_11_post..xlsx,2023-11-01,
Colombo,J1,5,2023,11,2023_11_post..xlsx,2023-11-01,
Colombo,M1,21,2023,11,2023_11_post..xlsx,2023-11-01,
Conakry,F1,4,2023,11,2023_11_post..xlsx,2023-11-01,
Copenhagen,F1,18,2023,11,2023_11_post..xlsx,2023-11-01,Denmark
Copenhagen,J1,92,2023,11,2023_11_post..xlsx,2023-11-01,Denmark
Cotonou,F1,20,2023,11,2023_11_post..xlsx,2023-11-01,
Curacao,F1,17,2023,11,2023_11_post..xlsx,2023-11-01,
Curacao,M1,1,2023,11,2023_11_post..xlsx,2023-11-01,
Dakar,F1,23,2023,11,2023_11_post..xlsx,2023-11-01,
Dakar,J1,4,2023,11,2023_11_post..xlsx,2023-11-01,
Dakar,M1,1,2023,11,2023_11_post..xlsx,2023-11-01,
Dar es Salaam,F1,39,2023,11,2023_11_post..xlsx,2023-11-01,
Dar es Salaam,J1,7,2023,11,2023_11_post..xlsx,2023-11-01,
